"nav","nav_date","scheme_id","fund_house","scheme_name","pay_out","type","category","sub_category"
"13.1179","2018-01-31","139019","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 3 - Regular Plan - Growth","INF223JA1FV1","Close Ended Schemes "," Growth ",NULL
"13.1179","2018-01-31","139018","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 3 - Regular Plan - Dividend (Payout)","INF223JA1FS7","Close Ended Schemes "," Growth ",NULL
"13.727","2018-01-31","139017","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 3 - Direct Plan - Growth","INF223JA1FU3","Close Ended Schemes "," Growth ",NULL
"13.604","2018-01-31","139020","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 3 - Direct Plan - Dividend (Payout)","INF223JA1FT5","Close Ended Schemes "," Growth ",NULL
"12.4016","2018-01-31","138987","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 1 - Regular Plan - Growth","INF223JA1AQ2","Close Ended Schemes "," Growth ",NULL
"12.4016","2018-01-31","138988","PGIM India Mutual Fund","DHFL Pramerica Large Cap Fund - Series 1 - Regular Plan - Dividend (Payout)","INF223JA1AP4","Close Ended Schemes "," Growth ",NULL
"11.6665","2018-01-31","133582","LIC Mutual Fund","LIC MF Rajiv Gandhi Equity Savings Scheme-Series 3-Regular Plan-Dividend Payout","INF767K01MW3","Close Ended Schemes "," Growth ",NULL
"11.6777","2018-01-31","133550","LIC Mutual Fund","LIC MF Rajiv Gandhi Equity Savings Scheme-Series 3-Direct Plan-Dividend Payout","INF767K01MY9","Close Ended Schemes "," Growth ",NULL
"11.6665","2018-01-31","133583","LIC Mutual Fund","LIC MF Rajiv Gandhi Equity Savings Scheme-Series 3-Regular Plan-Growth","INF767K01MX1","Close Ended Schemes "," Growth ",NULL
"11.678","2018-01-31","133581","LIC Mutual Fund","LIC MF Rajiv Gandhi Equity Savings Scheme-Series 3-Direct Plan-Growth","INF767K01MZ6","Close Ended Schemes "," Growth ",NULL
"13.435","2018-01-31","133526","HDFC Mutual Fund","HDFC FOCUSED EQUITY FUND - Regular Plan - Dividend Option","INF179KA1T92","Close Ended Schemes "," Growth ",NULL
"13.652","2018-01-31","133528","HDFC Mutual Fund","HDFC FOCUSED EQUITY FUND - Direct Plan - Dividend Option","INF179KA1T76","Close Ended Schemes "," Growth ",NULL
"14.437","2018-01-31","134336","HDFC Mutual Fund","HDFC Focused Equity Fund - Plan B - Regular Plan - Growth Option","INF179KA18O7","Close Ended Schemes "," Growth ",NULL
"14.437","2018-01-31","134335","HDFC Mutual Fund","HDFC Focused Equity Fund - Plan B - Regular Plan - Dividend Option","INF179KA19O5","Close Ended Schemes "," Growth ",NULL
"14.663","2018-01-31","134333","HDFC Mutual Fund","HDFC Focused Equity Fund - Plan B - Direct Plan-  Dividend Option","INF179KA17O9","Close Ended Schemes "," Growth ",NULL
"14.663","2018-01-31","134334","HDFC Mutual Fund","HDFC Focused Equity Fund - Plan B - Direct Plan - Growth Option","INF179KA16O1","Close Ended Schemes "," Growth ",NULL
"13.435","2018-01-31","133527","HDFC Mutual Fund","HDFC FOCUSED EQUITY FUND - Regular Plan - Growth Option","INF179KA1T84","Close Ended Schemes "," Growth ",NULL
"13.652","2018-01-31","133529","HDFC Mutual Fund","HDFC FOCUSED EQUITY FUND - Direct Plan - Growth Option","INF179KA1T68","Close Ended Schemes "," Growth ",NULL
"12.177","2018-01-31","131485","DSP Mutual Fund","DSP 3 Years Close Ended Equity Fund - Regular Plan - Dividend (Maturity Date 4-Jan-2021)","INF740KA1CZ0","Close Ended Schemes "," Growth ",NULL
"15.048","2018-01-31","131484","DSP Mutual Fund","DSP 3 Years Close Ended Equity Fund - Direct Plan - Growth (Maturity Date 4-Jan-2021)","INF740KA1DA1","Close Ended Schemes "," Growth ",NULL
"14.23","2018-01-31","134038","Canara Robeco Mutual Fund","Canara Robeco India Opportunities- Series 2 - Direct Plan - Dividend Option","INF760K01HR8","Close Ended Schemes "," Growth ",NULL
"14.874","2018-01-31","131482","DSP Mutual Fund","DSP 3 Years Close Ended Equity Fund - Regular Plan - Growth (Maturity Date 4-Jan-2021)","INF740KA1CY3","Close Ended Schemes "," Growth ",NULL
"12.215","2018-01-31","131483","DSP Mutual Fund","DSP 3 Years Close Ended Equity Fund - Direct Plan - Dividend (Maturity Date 4-Jan-2021)","INF740KA1DB9","Close Ended Schemes "," Growth ",NULL
"12.37","2018-01-31","140800","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 3 - Direct Plan-Dividend Payout","INF209KB1DO5","Close Ended Schemes "," Growth ",NULL
"14.72","2018-01-31","134039","Canara Robeco Mutual Fund","Canara Robeco India Opportunities - Series 2- Direct Plan - Growth Option","INF760K01HQ0","Close Ended Schemes "," Growth ",NULL
"14.62","2018-01-31","134041","Canara Robeco Mutual Fund","Canara Robeco India opportunities - Series 2 - Regular Plan - Growth Option","INF760K01HS6","Close Ended Schemes "," Growth ",NULL
"14.12","2018-01-31","134040","Canara Robeco Mutual Fund","Canara Robeco India opportunities - Series 2 - Regular Plan - Dividend Option","INF760K01HT4","Close Ended Schemes "," Growth ",NULL
"9.8593","2018-01-31","142039","Bandhan Mutual Fund","IDFC Equity Opportunity - Series 4 (1102 Days) - Regular Plan - Growth","INF194KA19C9","Close Ended Schemes "," Growth ",NULL
"9.8593","2018-01-31","142041","Bandhan Mutual Fund","IDFC Equity Opportunity - Series 4 (1102 Days) - Regular Plan - Dividend","INF194KA10D6","Close Ended Schemes "," Growth ",NULL
"9.8623","2018-01-31","142042","Bandhan Mutual Fund","IDFC Equity Opportunity - Series 4 (1102 Days) - Direct Plan - Growth","INF194KA16C5","Close Ended Schemes "," Growth ",NULL
"9.8623","2018-01-31","142040","Bandhan Mutual Fund","IDFC Equity Opportunity - Series 4 (1102 Days) - Direct Plan - Dividend","INF194KA17C3","Close Ended Schemes "," Growth ",NULL
"10.24","2018-01-31","141667","Axis Mutual Fund","Axis Equity Advantage Fund - Series 2 - Regular Plan - Growth Option","INF846K01A94","Close Ended Schemes "," Growth ",NULL
"10.33","2018-01-31","141666","Axis Mutual Fund","Axis Equity Advantage Fund - Series 2 - Direct Plan - Growth Option","INF846K01A86","Close Ended Schemes "," Growth ",NULL
"10.9","2018-01-31","141370","Axis Mutual Fund","Axis Equity Advantage Fund - Series 1 - Regular Plan - Growth Option","INF846K01ZK2","Close Ended Schemes "," Growth ",NULL
"11.03","2018-01-31","141369","Axis Mutual Fund","Axis Equity Advantage Fund - Series 1 - Direct Plan - Growth Option","INF846K01ZJ4","Close Ended Schemes "," Growth ",NULL
"11.62","2018-01-31","140592","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 2 (1400 Days) - Regular Plan - Growth Option","INF846K01YZ3","Close Ended Schemes "," Growth ",NULL
"11.62","2018-01-31","140593","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 2 (1400 Days) - Regular Plan - Dividend Option","INF846K01ZA3","Close Ended Schemes "," Growth ",NULL
"11.79","2018-01-31","140594","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 2 (1400 Days) - Direct Plan - Growth Option","INF846K01YX8","Close Ended Schemes "," Growth ",NULL
"11.79","2018-01-31","140591","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 2 (1400 Days) - Direct Plan - Dividend Option","INF846K01YY6","Close Ended Schemes "," Growth ",NULL
"12.14","2018-01-31","140400","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Regular Plan - Growth Option","INF846K01YL3","Close Ended Schemes "," Growth ",NULL
"12.14","2018-01-31","140399","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Regular Plan - Dividend Option","INF846K01YM1","Close Ended Schemes "," Growth ",NULL
"12.36","2018-01-31","140398","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Direct Plan - Growth Option","INF846K01YJ7","Close Ended Schemes "," Growth ",NULL
"12.36","2018-01-31","140397","Axis Mutual Fund","Axis Emerging Opportunities Fund - Series 1 (1400 Days) - Direct Plan - Dividend Option","INF846K01YK5","Close Ended Schemes "," Growth ",NULL
"9.86","2018-01-31","141864","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 5 -Regular - Payout of IDCW","INF209KB1JA1","Close Ended Schemes "," Growth ",NULL
"9.92","2018-01-31","141866","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 5 -Direct - Payout of IDCW","INF209KB1JC7","Close Ended Schemes "," Growth ",NULL
"9.86","2018-01-31","141863","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 5 - Regular Plan-Growth","INF209KB1IZ0","Close Ended Schemes "," Growth ",NULL
"9.92","2018-01-31","141865","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 5 - Direct Plan-Growth Option","INF209KB1JB9","Close Ended Schemes "," Growth ",NULL
"10.47","2018-01-31","141609","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 4-Direct Plan-Dividend Payout","INF209KB1HU3","Close Ended Schemes "," Growth ",NULL
"10.36","2018-01-31","141607","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 4- Regular Plan-Dividend Payout","INF209KB1HS7","Close Ended Schemes "," Growth ",NULL
"10.36","2018-01-31","141610","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 4 - Regular Plan-Growth","INF209KB1HR9","Close Ended Schemes "," Growth ",NULL
"10.47","2018-01-31","141608","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 4 - Direct Plan-Growth","INF209KB1HT5","Close Ended Schemes "," Growth ",NULL
"12.15","2018-01-31","140797","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 3 - Regular Plan-Growth","INF209KB1DL1","Close Ended Schemes "," Growth ",NULL
"12.15","2018-01-31","140798","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 3 - Regular Plan-Dividend Payout","INF209KB1DM9","Close Ended Schemes "," Growth ",NULL
"12.37","2018-01-31","140799","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 3 - Direct Plan-Growth","INF209KB1DN7","Close Ended Schemes "," Growth ",NULL
"13.83","2018-01-31","140117","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 2 - Regular Plan-Growth","INF209KB1952","Close Ended Schemes "," Growth ",NULL
"12.45","2018-01-31","140118","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 2 - Regular Plan-Dividend Payout","INF209KB1960","Close Ended Schemes "," Growth ",NULL
"14.03","2018-01-31","140119","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 2 - Direct Plan-Growth","INF209KB1978","Close Ended Schemes "," Growth ",NULL
"12.63","2018-01-31","140120","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 2 - Direct Plan-Dividend Payout","INF209KB1986","Close Ended Schemes "," Growth ",NULL
"12.44","2018-01-31","139784","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 1 - Regular Plan-Growth","INF209KB1499","Close Ended Schemes "," Growth ",NULL
"11.38","2018-01-31","139785","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 1 - Regular Plan-Dividend","INF209KB1507","Close Ended Schemes "," Growth ",NULL
"12.65","2018-01-31","139787","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 1 - Direct Plan-Growth","INF209KB1515","Close Ended Schemes "," Growth ",NULL
"11.59","2018-01-31","139786","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Resurgent India Fund - Series 1 - Direct Plan-Dividend","INF209KB1523","Close Ended Schemes "," Growth ",NULL
"14.54","2018-01-31","135351","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 6-Direct Plan-Growth","INF209KA10L5","Close Ended Schemes "," Growth ",NULL
"14.14","2018-01-31","135349","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 6 - Regular Plan-Growth","INF209KA18K0","Close Ended Schemes "," Growth ",NULL
"13.01","2018-01-31","135350","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 6 - Regular Plan-Dividend","INF209KA19K8","Close Ended Schemes "," Growth ",NULL
"13.38","2018-01-31","135352","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 6 - Direct Plan-Dividend","INF209KA11L3","Close Ended Schemes "," Growth ",NULL
"13.34","2018-01-31","133896","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 5 - Regular Plan - Growth","INF209KA1B55","Close Ended Schemes "," Growth ",NULL
"13.34","2018-01-31","133898","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 5 - Regular Plan - Dividend","INF209KA1B63","Close Ended Schemes "," Growth ",NULL
"13.92","2018-01-31","133897","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 5 - Direct Plan - Growth","INF209KA1B71","Close Ended Schemes "," Growth ",NULL
"13.92","2018-01-31","133899","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Focused Equity Fund - Series 5 - Direct Plan - Dividend","INF209KA1B89","Close Ended Schemes "," Growth ",NULL
"16.38","2018-01-31","136194","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 7 - Regular Plan-Growth","INF209KA19R3","Close Ended Schemes "," Growth ",NULL
"13.2","2018-01-31","136195","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 7 - Regular Plan-Dividend","INF209KA10S0","Close Ended Schemes "," Growth ",NULL
"16.66","2018-01-31","136196","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 7 - Direct Plan-Growth","INF209KA12S6","Close Ended Schemes "," Growth ",NULL
"18.55","2018-01-31","130296","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 3 - Direct Plan - Growth","INF209KB1HV1","Close Ended Schemes "," Growth ",NULL
"11.82","2018-01-31","130295","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 3 - Direct Plan - Dividend","INF209KB1HW9","Close Ended Schemes "," Growth ",NULL
"13.5343","2018-01-31","128887","UTI Mutual Fund","UTI-FMP-Yearly Series March 2014 - Growth Option - Direct","INF789FB1QL8","Close Ended Schemes "," Income ",NULL
"13.4389","2018-01-31","128886","UTI Mutual Fund","UTI-FMP-Yearly Series March 2014 - Growth Option","INF789FB1QI4","Close Ended Schemes "," Income ",NULL
"13.42","2018-01-31","136197","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 7 - Direct Plan-Dividend","INF209KA11S8","Close Ended Schemes "," Growth ",NULL
"15","2018-01-31","134390","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 6 - Regular Plan-Growth","INF209KA1J99","Close Ended Schemes "," Growth ",NULL
"12.71","2018-01-31","134389","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 6 - Regular Plan-Dividend","INF209KA1K05","Close Ended Schemes "," Growth ",NULL
"15.68","2018-01-31","134391","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 6 - Direct Plan-Growth","INF209KA1K13","Close Ended Schemes "," Growth ",NULL
"12.97","2018-01-31","134392","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 6 - Direct Plan-Dividend","INF209KA1K21","Close Ended Schemes "," Growth ",NULL
"19.12","2018-01-31","130730","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Regular Plan - Growth","INF209KB1IV9","Close Ended Schemes "," Growth ",NULL
"11.59","2018-01-31","130729","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Regular Plan - Dividend","INF209KB1IW7","Close Ended Schemes "," Growth ",NULL
"19.32","2018-01-31","130728","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Direct Plan - Growth","INF209KB1IT3","Close Ended Schemes "," Growth ",NULL
"11.6","2018-01-31","130727","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 4 - Direct Plan - Dividend","INF209KB1IU1","Close Ended Schemes "," Growth ",NULL
"18.29","2018-01-31","130298","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 3 - Regular Plan - Growth","INF209KB1HX7","Close Ended Schemes "," Growth ",NULL
"11.79","2018-01-31","130297","Aditya Birla Sun Life Mutual Fund","Aditya Birla Sun Life Emerging Leaders Fund - Series 3 - Regular Plan - Dividend","INF209KB1HY5","Close Ended Schemes "," Growth ",NULL
"10.8068","2018-01-31","135263","UTI Mutual Fund","UTI FTIF Series XXII-XIII (1100 Days) - Direct Plan - Annual Div Option","INF789FB1R72","Close Ended Schemes "," Income ",NULL
"10.1231","2018-01-31","135205","UTI Mutual Fund","UTI FTIF Series XXII-XII (1100 Days) - Regular Plan - Quarterly Div Option","INF789FB1R07","Close Ended Schemes "," Income ",NULL
"12.2397","2018-01-31","135202","UTI Mutual Fund","UTI FTIF Series XXII-XII (1100 Days) - Regular Plan - Growth Option","INF789FB1R56","Close Ended Schemes "," Income ",NULL
"10.7898","2018-01-31","135203","UTI Mutual Fund","UTI FTIF Series XXII-XII (1100 Days) - Regular Plan - Annual Div Option","INF789FB1R15","Close Ended Schemes "," Income ",NULL
"12.2397","2018-01-31","135204","UTI Mutual Fund","UTI FTIF Series XXII-XII (1100 Days) - Maturity Div Option","INF789FB1R49","Close Ended Schemes "," Income ",NULL
"12.2384","2018-01-31","135206","UTI Mutual Fund","UTI FTIF Series XXII-XII (1100 Days) - Flexi Div Option","INF789FB1Q99","Close Ended Schemes "," Income ",NULL
